Id,SalePrice
1855,150865.065
1856,221315.397
1857,129232.297
1858,133811.924
1859,114375.232
1860,141281.476
1861,114050.925
1862,338861.364
1863,318819.791
1864,318930.491
1865,338487.037
1866,327205.063
1867,215862.718
1868,291437.738
1869,197747.659
1870,217314.956
1871,248928.616
1872,169823.19
1873,242871.328
1874,151999.541
1875,204410.907
1876,200451.478
1877,210746.978
1878,199654.39
1879,129469.699
1880,129776.835
1881,245540.662
1882,239820.788
1883,184238.194
1884,205036.076
1885,237116.755
1886,285459.829
1887,210243.79
1888,264202.14
1889,170074.65
1890,117582.859
1891,127895.597
1892,98542.933
1893,135129.067
1894,124256.433
1895,135255.863
1896,126889.095
1897,109609.176
1898,122874.878
1899,154308.232
1900,149422.647
1901,175816.63
1902,158328.896
1903,221634.912
1904,141432.293
1905,198668.535
1906,146636.622
1907,218137.584
1908,109962.022
1909,125752.633
1910,118136.894
1911,223727.842
1912,365707.811
1913,138583.779
1914,65218.557
1915,304256.902
1916,60462.834
1917,234465.707
1918,141537.57
1919,174124.506
1920,153759.63
1921,387285.486
1922,313277.86
1923,239536.691
1924,240357.896
1925,194270.35
1926,378304.746
1927,133637.689
1928,153822.972
1929,125721.819
1930,128866.93
1931,137204.716
1932,136812.677
1933,185135.638
1934,182574.529
1935,171303.083
1936,195829.086
1937,185245.364
1938,172182.277
1939,245134.042
1940,188794.994
1941,169307.633
1942,180252.56
1943,213885.956
1944,374418.371
1945,394590.534
1946,137584.662
1947,322125.636
1948,168167.304
1949,237204.072
1950,182328.818
1951,244418.202
1952,208797.512
1953,165674.255
1954,180600.192
1955,133793.903
1956,335139.488
1957,148109.775
1958,294820.416
1959,145548.208
1960,113351.967
1961,122689.764
1962,98008.767
1963,108370.519
1964,104855.93
1965,138437.83
1966,137154.423
1967,292847.801
1968,454994.693
1969,377944.928
1970,423067.321
1971,495759.603
1972,366380.991
1973,262042.451
1974,335789.619
1975,571930.476
1976,267160.854
1977,365165.878
1978,357462.164
1979,321182.261
1980,211214.795
1981,341460.948
1982,217530.55
1983,203329.97
1984,170268.982
1985,228752.135
1986,209989.452
1987,184304.382
1988,172613.36
1989,189156.525
1990,204657.568
1991,236683.123
1992,213221.708
1993,167115.929
1994,236083.984
1995,182730.935
1996,254781.084
1997,298036.207
1998,306066.56
1999,273616.497
2000,309791.099
2001,267953.871
2002,242406.102
2003,251497.47
2004,282033.555
2005,223956.314
2006,222457.036
2007,245763.002
2008,218871.776
2009,199464.602
2010,190340.63
2011,141260.274
2012,171830.243
2013,173109.996
2014,180873.184
2015,202554.094
2016,190721.225
2017,189522.573
2018,120574.511
2019,136004.951
2020,103468.938
2021,101815.657
2022,186540.32
2023,144525.405
2024,277426.951
2025,350916.485
2026,178328.579
2027,161221.663
2028,149002.603
2029,167787.24
2030,265636.704
2031,232369.262
2032,249869.841
2033,254059.724
2034,169722.626
2035,227297.139
2036,197056.139
2037,213615.721
2038,331933.005
2039,230156.027
2040,293859.029
2041,301310.601
2042,208049.619
2043,181059.511
2044,167655.914
2045,209942.304
2046,157073.367
2047,142375.796
2048,140980.015
2049,146058.383
2050,170018.645
2051,102517.055
2052,118655.614
2053,148788.909
2054,100910.215
2055,151160.037
2056,143637.106
2057,110127.914
2058,214202.124
2059,129085.739
2060,177661.694
2061,175560.355
2062,129183.381
2063,123012.065
2064,137104.148
2065,114781.442
2066,163722.968
2067,109172.262
2068,151221.82
2069,90164.164
2070,118679.822
2071,96795.381
2072,133267.425
2073,130857.002
2074,182625.613
2075,143229.937
2076,117813.627
2077,156867.861
2078,125551.889
2079,132164.599
2080,121012.195
2081,127299.471
2082,112488.648
2083,144946.457
2084,113738.614
2085,117866.23
2086,113192.313
2087,123361.603
2088,94182.206
2089,83197.517
2090,122013.199
2091,108045.208
2092,116663.435
2093,110259.98
2094,102941.929
2095,150878.095
2096,83668.19
2097,101412.511
2098,149104.64
2099,63581.408
2100,70306.516
2101,107259.525
2102,127626.025
2103,104200.888
2104,139476.569
2105,131662.702
2106,68176.052
2107,193464.917
2108,118163.035
2109,111251.542
2110,118573.986
2111,133193.088
2112,136297.045
2113,120237.901
2114,124352.178
2115,161045.235
2116,110216.852
2117,144764.416
2118,123241.967
2119,120148.809
2120,111753.173
2121,95754.187
2122,124612.117
2123,80158.369
2124,156182.504
2125,125221.342
2126,143672.879
2127,160681.593
2128,123022.109
2129,89746.136
2130,138297.276
2131,143819.071
2132,106916.48
2133,115467.953
2134,120494.019
2135,98371.789
2136,74841.2
2137,103185.917
2138,128316.768
2139,149469.036
2140,139710.22
2141,156087.316
2142,127740.045
2143,146815.047
2144,125848.726
2145,141613.834
2146,182499.953
2147,134917.794
2148,133525.059
2149,149899.277
2150,231466.785
2151,118748.165
2152,164910.789
2153,173316.722
2154,103936.501
2155,142545.236
2156,269172.89
2157,231499.069
2158,237231.149
2159,215475.483
2160,182947.37
2161,230422.538
2162,427329.671
2163,350671.772
2164,246948.283
2165,205345.089
2166,160195.679
2167,220815.223
2168,201251.953
2169,193262.916
2170,214765.749
2171,157638.564
2172,129307.003
2173,176911.916
2174,227297.806
2175,287376.637
2176,311284.037
2177,242464.694
2178,206743.192
2179,140188.165
2180,213939.543
2181,195010.813
2182,229740.962
2183,188351.921
2184,117914.378
2185,126420.755
2186,148347.751
2187,152602.441
2188,152572.965
2189,330884.963
2190,76110.202
2191,77916.027
2192,88558.719
2193,113082.611
2194,104744.081
2195,112352.959
2196,103130.73
2197,113445.729
2198,153291.543
2199,189453.021
2200,149449.165
2201,143756.02
2202,219397.358
2203,139611.905
2204,174736.402
2205,121837.957
2206,134801.976
2207,223088.816
2208,275283.473
2209,263160.637
2210,120315.842
2211,110282.903
2212,124185.509
2213,106737.46
2214,125351.931
2215,96872.132
2216,150938.008
2217,63531.985
2218,79990.729
2219,73971.817
2220,76213.917
2221,307414.912
2222,279355.767
2223,290633.911
2224,205968.087
2225,119065.543
2226,188751.351
2227,190674.841
2228,268570.122
2229,254711.12
2230,155909.179
2231,214303.412
2232,177373.55
2233,174929.548
2234,235524.384
2235,219549.476
2236,261827.143
2237,318348.977
2238,192991.904
2239,104870.7
2240,156002.664
2241,155433.867
2242,125555.929
2243,125097.683
2244,103347.269
2245,101557.802
2246,138297.703
2247,113383.024
2248,122539.2
2249,121051.225
2250,130743.193
2251,101299.336
2252,184507.641
2253,159982.958
2254,176419.953
2255,183065.811
2256,172550.738
2257,212444.459
2258,156371.617
2259,172509.825
2260,142678.19
2261,189320.179
2262,212965.585
2263,378340.453
2264,561032.26
2265,160565.147
2266,307401.729
2267,394681.613
2268,431323.855
2269,144791.018
2270,195718.561
2271,213566.507
2272,192572.583
2273,158672.39
2274,181424.236
2275,155850.092
2276,197080.643
2277,182663.462
2278,145167.465
2279,131213.424
2280,116136.604
2281,162831.794
2282,188283.293
2283,111121.398
2284,113735.415
2285,141320.36
2286,124051.373
2287,364565.388
2288,271539.388
2289,381150.774
2290,472700.49
2291,331845.217
2292,445735.868
2293,516986.207
2294,408153.501
2295,505754.238
2296,290105.033
2297,345695.224
2298,341897.882
2299,363443.672
2300,334726.015
2301,305797.286
2302,246940.02
2303,240142.142
2304,248686.228
2305,200976.01
2306,194035.611
2307,202806.76
2308,229735.248
2309,279242.053
2310,211269.876
2311,208404.934
2312,174378.823
2313,171554.753
2314,179318.445
2315,179877.509
2316,196491.474
2317,190359.468
2318,179769.063
2319,185842.595
2320,186609.717
2321,237988.386
2322,179398.881
2323,197512.225
2324,180465.598
2325,211931.554
2326,177721.981
2327,199539.248
2328,219354.25
2329,192893.02
2330,184310.774
2331,342472.467
2332,407052.518
2333,323098.24
2334,250817.406
2335,270019.737
2336,304558.131
2337,204361.729
2338,266297.725
2339,214237.713
2340,394153.864
2341,220039.172
2342,232654.631
2343,226393.021
2344,215778.47
2345,231752.105
2346,217023.213
2347,202990.23
2348,242785.62
2349,183081.365
2350,304421.304
2351,258023.595
2352,247806.601
2353,250627.894
2354,144290.506
2355,146607.682
2356,151808.791
2357,185713.17
2358,199216.847
2359,134389.308
2360,113760.356
2361,147998.072
2362,277739.581
2363,139290.015
2364,155023.1
2365,214057.861
2366,194122.594
2367,224888.976
2368,220573.47
2369,220009.236
2370,165229.727
2371,162988.499
2372,189949.314
2373,281000.211
2374,323112.516
2375,248820.03
2376,319665.434
2377,370686.181
2378,151663.825
2379,212745.754
2380,149582.617
2381,172878.461
2382,200720.151
2383,198876.816
2384,242887.493
2385,162140.106
2386,131617.864
2387,129298.907
2388,98690.267
2389,114326.114
2390,145362.691
2391,144532.58
2392,116823.657
2393,168846.086
2394,144315.276
2395,209484.86
2396,141993.062
2397,224283.87
2398,130932.763
2399,69756.403
2400,73320.951
2401,126762.989
2402,134278.114
2403,147238.701
2404,146665.428
2405,156098.082
2406,144438.561
2407,124717.485
2408,146590.189
2409,116936.328
2410,170927.551
2411,113043.981
2412,151655.956
2413,127667.699
2414,165218.611
2415,136202.002
2416,127297.311
2417,135489.736
2418,135651.986
2419,127135.197
2420,119871.869
2421,151512.976
2422,110198.242
2423,110744.092
2424,152643.502
2425,221181.492
2426,124175.731
2427,129004.198
2428,176976.119
2429,113121.317
2430,131787.962
2431,109310.611
2432,145456.748
2433,144407.605
2434,136357.778
2435,150674.397
2436,107664.154
2437,106691.145
2438,122868.326
2439,98752.065
2440,123761.298
2441,85914.795
2442,90350.308
2443,126023.269
2444,129561.958
2445,90239.697
2446,141223.461
2447,172803.269
2448,122541.237
2449,115352.705
2450,147081.127
2451,114336.316
2452,187340.248
2453,96734.396
2454,118306.175
2455,111110.272
2456,138136.83
2457,139328.832
2458,135671.544
2459,113423.439
2460,139745.335
2461,129135.049
2462,131317.667
2463,126163.757
2464,176394.326
2465,144049.742
2466,121232.592
2467,127591.025
2468,81021.578
2469,81311.947
2470,197325.663
2471,213007.171
2472,157983.749
2473,115438.429
2474,68431.195
2475,226037.399
2476,112744.248
2477,127925.217
2478,153259.549
2479,105232.932
2480,153588.655
2481,119616.245
2482,125303.996
2483,108871.165
2484,118177.807
2485,127480.857
2486,154917.017
2487,163003.313
2488,164214.115
2489,149432.467
2490,146642.836
2491,93477.732
2492,197380.016
2493,146948.556
2494,142686.095
2495,87810.567
2496,238871.442
2497,158377.597
2498,111503.924
2499,82442.884
2500,127951.85
2501,141356.343
2502,138006.77
2503,92902.389
2504,203015.331
2505,224996.455
2506,247426.328
2507,281982.001
2508,247599.509
2509,213550.602
2510,213064.631
2511,173686.899
2512,207920.872
2513,214034.924
2514,256077.745
2515,151539.011
2516,174056.099
2517,149395.644
2518,159786.74
2519,237825.671
2520,221769.038
2521,187143.923
2522,223801.096
2523,117801.993
2524,134296.935
2525,151597.754
2526,138065.047
2527,117986.649
2528,133059.215
2529,142359.783
2530,126864.407
2531,261449.295
2532,225483.082
2533,194878.367
2534,230955.236
2535,303236.948
2536,236860.046
2537,245792.579
2538,183030.11
2539,183687.896
2540,180549.937
2541,178391.981
2542,161742.511
2543,123173.364
2544,122875.028
2545,129947.439
2546,127924.85
2547,134029.261
2548,156612.275
2549,158843.213
2550,1626428.976
2551,140607.491
2552,133453.957
2553,72101.264
2554,88964.586
2555,118624.054
2556,104940.838
2557,107347.853
2558,155444.262
2559,135173.791
2560,150083.02
2561,145424.211
2562,142913.074
2563,149002.424
2564,199409.164
2565,138967.351
2566,150487.983
2567,137557.973
2568,216803.704
2569,251131.64
2570,114815.248
2571,196314.4
2572,152505.01
2573,225104.509
2574,304726.597
2575,133067.871
2576,113860.515
2577,136246.807
2578,83651.468
2579,65357.136
2580,88465.399
2581,107672.212
2582,107694.034
2583,286228.956
2584,177437.775
2585,186039.771
2586,226681.394
2587,196081.834
2588,143461.908
2589,147741.891
2590,199415.303
2591,227007.374
2592,214757.408
2593,244284.518
2594,178356.56
2595,195698.932
2596,289430.03
2597,184271.783
2598,287947.149
2599,336289.586
2600,155370.949
2601,146687.42
2602,82974.977
2603,92591.721
2604,89181.813
2605,80591.647
2606,141544.709
2607,219733.065
2608,186378.001
2609,170479.95
2610,109340.519
2611,117931.33
2612,157622.384
2613,132216.322
2614,123435.288
2615,154300.132
2616,145106.817
2617,186468.5
2618,209737.145
2619,198999.7
2620,187530.958
2621,171856.665
2622,180151.27
2623,241973.887
2624,306647.467
2625,299686.473
2626,170096.929
2627,159985.557
2628,509292.059
2629,559439.747
2630,381414.622
2631,517703.015
2632,425617.319
2633,311866.898
2634,439789.6
2635,153288.985
2636,175693.104
2637,180974.346
2638,273360.129
2639,184688.792
2640,147343.403
2641,105326.287
2642,191524.186
2643,107477.987
2644,117677.575
2645,113319.217
2646,98299.866
2647,106382.423
2648,145615.337
2649,151135.482
2650,133285.458
2651,134659.26
2652,427553.763
2653,244720.13
2654,259862.405
2655,404353.505
2656,314392.995
2657,353270.968
2658,300789.365
2659,304036.964
2660,359367.632
2661,349148.206
2662,360917.376
2663,287767.499
2664,267437.012
2665,323930.942
2666,279575.49
2667,174786.902
2668,181888.873
2669,180758.09
2670,272107.476
2671,185305.484
2672,193407.319
2673,198596.457
2674,195248.025
2675,176787.21
2676,186772.926
2677,200815.908
2678,253131.52
2679,262007.832
2680,277635.46
2681,404186.983
2682,316659.202
2683,592319.668
2684,298081.365
2685,331516.689
2686,252145.341
2687,321747.401
2688,218290.224
2689,210257.75
2690,466818.18
2691,191490.689
2692,141854.197
2693,199161.908
2694,140987.244
2695,190273.601
2696,180239.083
2697,185615.149
2698,189979.41
2699,173846.884
2700,155006.651
2701,146295.923
2702,109141.133
2703,121749.933
2704,137753.737
2705,117901.155
2706,110767.736
2707,122753.422
2708,133943.743
2709,102196.362
2710,125211.947
2711,310018.268
2712,397792.237
2713,173642.004
2714,152772.759
2715,168209.708
2716,147703.589
2717,194616.691
2718,216625.873
2719,151647.082
2720,172308.751
2721,133545.045
2722,160036.273
2723,138531.769
2724,129909.128
2725,127818.392
2726,153988.304
2727,174772.682
2728,179311.83
2729,148586.348
2730,147913.586
2731,130365.299
2732,131139.612
2733,156503.392
2734,145011.787
2735,137899.948
2736,136879.329
2737,120145.326
2738,136616.008
2739,158676.715
2740,138028.848
2741,146731.826
2742,153267.663
2743,151787.695
2744,158040.442
2745,138564.641
2746,139632.523
2747,143594.772
2748,125263.867
2749,128812.785
2750,131774.343
2751,134072.112
2752,179669.29
2753,146807.644
2754,223032.666
2755,139635.045
2756,97397.35
2757,69258.789
2758,97099.793
2759,165910.763
2760,120579.813
2761,141289.61
2762,141019.941
2763,189277.737
2764,146381.918
2765,304537.614
2766,132453.102
2767,85244.738
2768,125351.152
2769,130531.205
2770,136795.774
2771,105994.38
2772,110461.05
2773,167665.003
2774,149330.876
2775,105479.301
2776,137060.622
2777,140642.736
2778,109702.716
2779,118785.753
2780,89754.301
2781,96768.548
2782,101139.288
2783,100351.939
2784,123348.17
2785,136998.846
2786,72172.945
2787,128112.077
2788,74116.759
2789,164818.674
2790,96188.335
2791,111824.09
2792,60377.588
2793,157794.658
2794,97119.057
2795,119270.308
2796,98048.728
2797,206359.991
2798,103016.434
2799,109803.489
2800,66897.148
2801,101827.139
2802,125152.375
2803,168951.456
2804,131659.869
2805,95512.574
2806,84429.854
2807,165302.391
2808,144198.647
2809,131514.851
2810,123774.586
2811,158781.593
2812,168664.438
2813,158676.545
2814,160140.674
2815,89936.101
2816,237468.283
2817,156498.65
2818,135811.255
2819,166760.838
2820,136864.365
2821,98712.144
2822,193143.636
2823,382367.806
2824,191917.389
2825,145139.661
2826,137304.863
2827,138952.53
2828,223627.898
2829,215056.332
2830,228764.178
2831,167092.974
2832,255947.202
2833,302514.627
2834,223547.526
2835,220946.223
2836,186430.822
2837,152822.314
2838,153501.765
2839,174195.449
2840,204374.847
2841,201217.377
2842,230270.484
2843,147231.66
2844,173267.82
2845,130924.218
2846,206489.987
2847,209553.204
2848,223585.112
2849,198081.712
2850,273531.106
2851,214861.415
2852,235873.534
2853,233174.723
2854,140518.858
2855,202806.464
2856,199999.561
2857,184548.099
2858,205016.499
2859,111732.985
2860,127639.443
2861,126115.444
2862,190979.383
2863,129373.247
2864,256922.0
2865,141338.291
2866,142200.848
2867,107133.754
2868,97912.858
2869,99141.346
2870,116108.678
2871,80987.513
2872,59669.683
2873,93152.855
2874,141869.502
2875,114606.393
2876,175860.015
2877,155621.08
2878,173069.198
2879,136180.058
2880,103398.002
2881,150624.083
2882,175548.919
2883,192588.652
2884,187722.395
2885,187387.75
2886,237571.589
2887,92627.379
2888,140478.985
2889,61395.302
2890,83308.027
2891,138454.402
2892,47171.755
2893,74646.814
2894,59049.532
2895,337602.564
2896,279881.717
2897,207566.856
2898,144812.742
2899,202945.641
2900,158198.375
2901,202125.812
2902,177971.27
2903,331366.331
2904,350561.071
2905,77249.435
2906,193100.261
2907,108050.943
2908,131797.882
2909,148227.661
2910,79820.668
2911,80619.677
2912,139749.028
2913,77744.11
2914,77903.105
2915,87473.928
2916,79768.094
2917,166939.489
2918,116163.236
2919,213203.738
